date,open,high,low,close,adj_close,range_over_open,range_change,range_move,price_change,tomo_price_move,volume,qty_change,qty_move,5d_avg_range,change_in_5d_avg_range,5d_avg_range_move,5d_avg_px,change_in_5d_avg_px,5d_avg_px_move,5d_avg_qty,change_in_5d_avg_qty,5d_avg_qty_move,10d_avg_px,change_in_10d_avg_px,10d_avg_px_move
12/7/2016,2.24,2.27,2.23,2.26,2.26,0.017857143,-0.016079509,Down,0.03,Up,3314356,-2656464,Down,0.051300042,-0.005993789,Down,2.27,-0.024,Down,11307530.4,-646364.2,Down,2.279,0.002,Up
12/8/2016,2.28,2.35,2.28,2.33,2.33,0.030701754,0.012844612,Up,0.07,Down,5903884,2589528,Up,0.050032985,-0.001267057,Down,2.244,-0.026,Down,10592797.8,-714732.6,Down,2.288,0.009,Up
12/9/2016,2.35,2.38,2.3,2.31,2.31,0.034042553,0.003340799,Up,-0.02,Down,4703091,-1200793,Down,0.030418732,-0.019614254,Down,2.264,0.02,Up,5865554,-4727243.8,Down,2.291,0.003,Up
12/12/2016,2.3,2.3,2.16,2.16,2.16,0.060869565,0.026827012,Up,-0.15,Flat,8504300,3801209,Up,0.035481533,0.005062802,Up,2.258,-0.006,Down,5679290.2,-186263.8,Down,2.283,-0.008,Down
12/13/2016,2.14,2.18,2.1,2.16,2.16,0.037383178,-0.023486388,Down,0,Down,6177270,-2327030,Down,0.036170839,0.000689305,Up,2.244,-0.014,Down,5720580.2,41290,Up,2.269,-0.014,Down
12/14/2016,2.17,2.2,2.02,2.05,2.05,0.082949309,0.045566131,Up,-0.11,Down,14921748,8744478,Up,0.049189272,0.013018433,Up,2.202,-0.042,Down,8042058.6,2321478.4,Up,2.236,-0.033,Down
12/15/2016,2.01,2.02,1.98,1.985,1.985,0.019900498,-0.063048811,Down,-0.065,Up,10272030,-4649718,Down,0.04702902,-0.002160251,Down,2.133,-0.069,Down,8915687.8,873629.2,Up,2.1885,-0.0475,Down
12/16/2016,2,2.09,2,2.01,2.01,0.045,0.025099502,Up,0.025,Down,5828126,-4443904,Down,0.04922051,0.002191489,Up,2.073,-0.06,Down,9140694.8,225007,Up,2.1685,-0.02,Down
12/19/2016,2.02,2.03,1.955,1.96,1.96,0.037128713,-0.007871287,Down,-0.05,Down,4113705,-1714421,Down,0.044472339,-0.00474817,Down,2.033,-0.04,Down,8262575.8,-878119,Down,2.1455,-0.023,Down
12/20/2016,1.98,1.985,1.905,1.95,1.95,0.04040404,0.003275328,Up,-0.01,Up,5754672,1640967,Up,0.045076512,0.000604173,Up,1.991,-0.042,Down,8178056.2,-84519.6,Down,2.1175,-0.028,Down
12/21/2016,1.96,2.14,1.955,2.07,2.07,0.094387755,0.053983715,Up,0.12,Down,12621601,6866929,Up,0.047364201,0.002287689,Up,1.995,0.004,Up,7718026.8,-460029.4,Down,2.0985,-0.019,Down
12/22/2016,2.11,2.12,1.995,2.01,2.01,0.059241706,-0.035146049,Down,-0.06,Down,8150023,-4471578,Down,0.055232443,0.007868242,Up,2,0.005,Up,7293625.4,-424401.4,Down,2.0665,-0.032,Down
12/23/2016,2.01,2.02,1.96,1.975,1.975,0.029850746,-0.02939096,Down,-0.035,Up,2351915,-5798108,Down,0.052202592,-0.003029851,Down,1.993,-0.007,Down,6598383.2,-695242.2,Down,2.033,-0.0335,Down
12/28/2016,1.985,2,1.975,2,2,0.012594458,-0.017256288,Down,0.025,Up,2310796,-41119,Down,0.047295741,-0.004906851,Down,2.001,0.008,Up,6237801.4,-360581.8,Down,2.017,-0.016,Down
12/29/2016,2.01,2.05,1.995,2.03,2.03,0.027363184,0.014768726,Up,0.03,Up,1569764,-741032,Down,0.04468757,-0.002608171,Down,2.017,0.016,Up,5400819.8,-836981.6,Down,2.004,-0.013,Down
12/30/2016,2.06,2.07,2.04,2.04,2.04,0.014563107,-0.012800077,Down,0.01,Down,1498307,-71457,Down,0.02872264,-0.01596493,Down,2.011,-0.006,Down,3176161,-2224658.8,Down,2.003,-0.001,Down
1/3/2017,2.05,2.06,2,2.02,2.02,0.029268293,0.014705186,Up,-0.02,Down,1442849,-55458,Down,0.022727958,-0.005994683,Down,2.013,0.002,Up,1834726.2,-1341434.8,Down,2.0065,0.0035,Up
1/4/2017,2.03,2.03,1.99,2,2,0.019704433,-0.009563859,Down,-0.02,Down,1829985,387136,Up,0.020698695,-0.002029263,Down,2.018,0.005,Up,1730340.2,-104386,Down,2.0055,-0.001,Down
1/5/2017,2,2.01,1.995,1.995,1.995,0.0075,-0.012204433,Down,-0.005,Down,1598052,-231933,Down,0.019679803,-0.001018892,Down,2.017,-0.001,Down,1587791.4,-142548.8,Down,2.009,0.0035,Up
1/6/2017,2,2.01,1.957,1.96,1.96,0.0265,0.019,Up,-0.035,Up,3534868,1936816,Up,0.019507167,-0.000172637,Down,2.003,-0.014,Down,1980812.2,393020.8,Up,2.01,0.001,Up
1/9/2017,1.97,2.02,1.96,2.01,2.01,0.030456853,0.003956853,Up,0.05,Down,2454056,-1080812,Down,0.022685916,0.003178749,Up,1.997,-0.006,Down,2171962,191149.8,Up,2.004,-0.006,Down
1/10/2017,2.01,2.03,1.99,2,2,0.019900498,-0.010556355,Down,-0.01,Up,2054175,-399881,Down,0.020812357,-0.001873559,Down,1.993,-0.004,Down,2294227.2,122265.2,Up,2.003,-0.001,Down
1/11/2017,2.02,2.205,1.997,2.18,2.18,0.102970297,0.0830698,Up,0.18,Down,16535095,14480920,Up,0.037465529,0.016653173,Up,2.029,0.036,Up,5235249.2,2941022,Up,2.0235,0.0205,Up
1/12/2017,2.2,2.23,2.1,2.12,2.12,0.059090909,-0.043879388,Down,-0.06,Flat,11100606,-5434489,Down,0.047783711,0.010318182,Up,2.054,0.025,Up,7135760,1900510.8,Up,2.0355,0.012,Up
1/13/2017,2.12,2.135,2.09,2.12,2.12,0.021226415,-0.037864494,Down,0,Up,3078421,-8022185,Down,0.046728994,-0.001054717,Down,2.086,0.032,Up,7044470.6,-91289.4,Down,2.0445,0.009,Up
1/16/2017,2.13,2.2,2.12,2.18,2.18,0.037558685,0.01633227,Up,0.06,Up,3663899,585478,Up,0.048149361,0.001420367,Up,2.12,0.034,Up,7286439.2,241968.6,Up,2.0585,0.014,Up
1/17/2017,2.19,2.22,2.17,2.22,2.22,0.02283105,-0.014727635,Down,0.04,Down,4888302,1224403,Up,0.048735471,0.000586111,Up,2.164,0.044,Up,7853264.6,566825.4,Up,2.0785,0.02,Up
1/18/2017,2.21,2.22,2.16,2.17,2.17,0.027149321,0.004318271,Up,-0.05,Down,6892135,2003833,Up,0.033571276,-0.015164195,Down,2.162,-0.002,Down,5924672.6,-1928592,Down,2.0955,0.017,Up
1/19/2017,2.17,2.19,2.13,2.15,2.15,0.02764977,0.000500448,Up,-0.02,Down,1968905,-4923230,Down,0.027283048,-0.006288228,Down,2.168,0.006,Up,4098332.4,-1826340.2,Down,2.111,0.0155,Up
1/20/2017,2.15,2.16,2.1,2.11,2.11,0.027906977,0.000257207,Up,-0.04,Down,2899253,930348,Up,0.028619161,0.001336112,Up,2.166,-0.002,Down,4062498.8,-35833.6,Down,2.126,0.015,Up
1/23/2017,2.15,2.15,2.03,2.06,2.06,0.055813953,0.027906977,Up,-0.05,Down,5765871,2866618,Up,0.032270214,0.003651054,Up,2.142,-0.024,Down,4482893.2,420394.4,Up,2.131,0.005,Up
1/24/2017,2.07,2.075,2.03,2.04,2.04,0.02173913,-0.034074823,Down,-0.02,Up,2756417,-3009454,Down,0.03205183,-0.000218384,Down,2.106,-0.036,Down,4056516.2,-426377,Down,2.135,0.004,Up
1/25/2017,2.06,2.1,2.055,2.1,2.1,0.02184466,0.00010553,Up,0.06,Up,1971216,-785201,Down,0.030990898,-0.001060932,Down,2.092,-0.014,Down,3072332.4,-984183.8,Down,2.127,-0.008,Down
1/27/2017,2.1,2.12,2.09,2.11,2.11,0.014285714,-0.007558946,Down,0.01,Flat,1165256,-805960,Down,0.028318087,-0.002672811,Down,2.084,-0.008,Down,2911602.6,-160729.8,Down,2.126,-0.001,Down
1/30/2017,2.11,2.15,2.1,2.11,2.11,0.023696682,0.009410968,Up,0,Up,1336559,171303,Up,0.027476028,-0.000842059,Down,2.084,0,Flat,2599063.8,-312538.8,Down,2.125,-0.001,Down
1/31/2017,2.13,2.14,2.1,2.12,2.12,0.018779343,-0.00491734,Down,0.01,Up,3221386,1884827,Up,0.020069106,-0.007406922,Down,2.096,0.012,Up,2090166.8,-508897,Down,2.119,-0.006,Down
2/1/2017,2.12,2.14,2.11,2.13,2.13,0.014150943,-0.004628399,Down,0.01,Up,2270058,-951328,Down,0.018551469,-0.001517637,Down,2.114,0.018,Up,1992895,-97271.8,Down,2.11,-0.009,Down
2/2/2017,2.15,2.22,2.15,2.2,2.2,0.03255814,0.018407196,Up,0.07,Up,4130091,1860033,Up,0.020694164,0.002142696,Up,2.134,0.02,Up,2424670,431775,Up,2.113,0.003,Up
2/3/2017,2.21,2.27,2.21,2.25,2.25,0.027149321,-0.005408818,Down,0.05,Up,4007923,-122168,Down,0.023266886,0.002572721,Up,2.162,0.028,Up,2993203.4,568533.4,Up,2.123,0.01,Up
2/6/2017,2.29,2.3,2.27,2.3,2.3,0.013100437,-0.014048885,Down,0.05,Flat,5712907,1704984,Up,0.021147637,-0.002119249,Down,2.2,0.038,Up,3868473,875269.6,Up,2.142,0.019,Up
2/7/2017,2.3,2.32,2.27,2.3,2.3,0.02173913,0.008638694,Up,0,Flat,2239435,-3473472,Down,0.021739594,0.000591958,Up,2.236,0.036,Up,3672082.8,-196390.2,Down,2.166,0.024,Up
2/8/2017,2.3,2.3,2.28,2.3,2.3,0.008695652,-0.013043478,Down,0,Up,3415338,1175903,Up,0.020648536,-0.001091058,Down,2.27,0.034,Up,3901138.8,229056,Up,2.192,0.026,Up
2/9/2017,2.31,2.37,2.29,2.36,2.36,0.034632035,0.025936382,Up,0.06,Up,6181182,2765844,Up,0.021063315,0.000414779,Up,2.302,0.032,Up,4311357,410218.2,Up,2.218,0.026,Up
2/10/2017,2.38,2.42,2.38,2.38,2.38,0.016806723,-0.017825312,Down,0.02,Up,4376477,-1804705,Down,0.018994795,-0.00206852,Down,2.328,0.026,Up,4385067.8,73710.8,Up,2.245,0.027,Up
2/13/2017,2.39,2.455,2.35,2.45,2.45,0.043933054,0.027126332,Up,0.07,Down,7569248,3192771,Up,0.025161319,0.006166524,Up,2.358,0.03,Up,4756336,371268.2,Up,2.279,0.034,Up
2/14/2017,2.44,2.46,2.4,2.42,2.42,0.024590164,-0.01934289,Down,-0.03,Down,4797134,-2772114,Down,0.025731526,0.000570207,Up,2.382,0.024,Up,5267875.8,511539.8,Up,2.309,0.03,Up
2/15/2017,2.53,2.57,2.325,2.36,2.36,0.096837945,0.072247781,Up,-0.06,Down,24497924,19700790,Up,0.043359984,0.017628458,Up,2.394,0.012,Up,9484393,4216517.2,Up,2.332,0.023,Up
2/16/2017,2.34,2.38,2.3,2.31,2.31,0.034188034,-0.06264991,Down,-0.05,Up,11164875,-13333049,Down,0.043271184,-8.88001E-05,Down,2.384,-0.01,Down,10481131.6,996738.6,Up,2.343,0.011,Up
2/17/2017,2.31,2.35,2.31,2.35,2.35,0.017316017,-0.016872017,Down,0.04,Down,5531529,-5633346,Down,0.043373043,0.000101859,Up,2.378,-0.006,Down,10712142,231010.4,Up,2.353,0.01,Up
2/20/2017,2.34,2.34,2.3,2.3,2.3,0.017094017,-0.000222,Down,-0.05,Down,6852120,1320591,Up,0.038005235,-0.005367807,Down,2.348,-0.03,Down,10568716.4,-143425.6,Down,2.353,0,Flat
2/21/2017,2.29,2.31,2.26,2.27,2.27,0.021834061,0.004740044,Up,-0.03,Down,4229759,-2622361,Down,0.037454015,-0.000551221,Down,2.318,-0.03,Down,10455241.4,-113475,Down,2.35,-0.003,Down
2/22/2017,2.21,2.22,2.155,2.18,2.18,0.029411765,0.007577704,Up,-0.09,Up,10460536,6230777,Up,0.023968779,-0.013485236,Down,2.282,-0.036,Down,7647763.8,-2807477.6,Down,2.338,-0.012,Down
2/23/2017,2.2,2.25,2.17,2.24,2.24,0.036363636,0.006951872,Up,0.06,Down,4744494,-5716042,Down,0.024403899,0.00043512,Up,2.268,-0.014,Down,6363687.6,-1284076.2,Down,2.326,-0.012,Down
2/24/2017,2.24,2.25,2.225,2.23,2.23,0.011160714,-0.025202922,Down,-0.01,Down,2553192,-2191302,Down,0.023172839,-0.001231061,Down,2.244,-0.024,Down,5768020.2,-595667.4,Down,2.311,-0.015,Down
2/27/2017,2.24,2.27,2.21,2.21,2.21,0.026785714,0.015625,Up,-0.02,Flat,2688313,135121,Up,0.025111178,0.001938339,Up,2.226,-0.018,Down,4935258.8,-832761.4,Down,2.287,-0.024,Down
2/28/2017,2.23,2.24,2.18,2.21,2.21,0.02690583,0.000120115,Up,0,Down,2953492,265179,Up,0.026125532,0.001014354,Up,2.214,-0.012,Down,4680005.4,-255253.4,Down,2.266,-0.021,Down
3/1/2017,2.21,2.23,2.18,2.18,2.18,0.022624434,-0.004281395,Down,-0.03,Up,1699299,-1254193,Down,0.024768066,-0.001357466,Down,2.214,0,Flat,2927758,-1752247.4,Down,2.248,-0.018,Down
3/2/2017,2.19,2.2,2.18,2.2,2.2,0.00913242,-0.013492014,Down,0.02,Up,3177428,1478129,Up,0.019321823,-0.005446243,Down,2.206,-0.008,Down,2614344.8,-313413.2,Down,2.237,-0.011,Down
3/3/2017,2.24,2.28,2.23,2.28,2.28,0.022321429,0.013189008,Up,0.08,Up,3501875,324447,Up,0.021553965,0.002232143,Up,2.216,0.01,Up,2804081.4,189736.6,Up,2.23,-0.007,Down
3/6/2017,2.29,2.33,2.29,2.32,2.32,0.017467249,-0.00485418,Down,0.04,Down,3963911,462036,Up,0.019690272,-0.001863693,Down,2.238,0.022,Up,3059201,255119.6,Up,2.232,0.002,Up
3/7/2017,2.32,2.32,2.25,2.27,2.27,0.030172414,0.012705165,Up,-0.05,Down,3576933,-386978,Down,0.020343589,0.000653317,Up,2.25,0.012,Up,3183889.2,124688.2,Up,2.232,0,Flat
3/8/2017,2.26,2.26,2.21,2.23,2.23,0.022123894,-0.00804852,Down,-0.04,Up,2533512,-1043421,Down,0.020243481,-0.000100108,Down,2.26,0.01,Up,3350731.8,166842.6,Up,2.237,0.005,Up
3/9/2017,2.24,2.29,2.23,2.27,2.27,0.026785714,0.00466182,Up,0.04,Up,1524423,-1009089,Down,0.02377414,0.003530659,Up,2.274,0.014,Up,3020130.8,-330601,Down,2.24,0.003,Up
3/10/2017,2.27,2.34,2.26,2.34,2.34,0.035242291,0.008456576,Up,0.07,Up,2972068,1447645,Up,0.026358312,0.002584172,Up,2.286,0.012,Up,2914169.4,-105961.4,Down,2.251,0.011,Up
3/13/2017,2.35,2.4,2.345,2.4,2.4,0.023404255,-0.011838035,Down,0.06,Up,3771662,799594,Up,0.027545714,0.001187401,Up,2.302,0.016,Up,2875719.6,-38449.8,Down,2.27,0.019,Up
3/14/2017,2.41,2.46,2.38,2.41,2.41,0.033195021,0.009790765,Up,0.01,Up,4850497,1078835,Up,0.028150235,0.000604521,Up,2.33,0.028,Up,3130432.4,254712.8,Up,2.29,0.02,Up
3/15/2017,2.41,2.43,2.36,2.43,2.43,0.029045643,-0.004149378,Down,0.02,Up,3386345,-1464152,Down,0.029534585,0.00138435,Up,2.37,0.04,Up,3300999,170566.6,Up,2.315,0.025,Up
3/16/2017,2.45,2.45,2.4,2.44,2.44,0.020408163,-0.00863748,Down,0.01,Down,3264771,-121574,Down,0.028259075,-0.00127551,Down,2.404,0.034,Up,3649068.6,348069.6,Up,2.339,0.024,Up
3/17/2017,2.42,2.44,2.41,2.43,2.43,0.012396694,-0.008011469,Down,-0.01,Up,12471186,9206415,Up,0.023689955,-0.004569119,Down,2.422,0.018,Up,5548892.2,1899823.6,Up,2.354,0.015,Up
3/20/2017,2.4,2.46,2.39,2.46,2.46,0.029166667,0.016769972,Up,0.03,Up,2709332,-9761854,Down,0.024842438,0.001152482,Up,2.434,0.012,Up,5336426.2,-212466,Down,2.368,0.014,Up
3/21/2017,2.51,2.59,2.5,2.57,2.57,0.035856574,0.006689907,Up,0.11,Down,17407073,14697741,Up,0.025374748,0.000532311,Up,2.466,0.032,Up,7847741.4,2511315.2,Up,2.398,0.03,Up
3/22/2017,2.53,2.58,2.51,2.54,2.54,0.027667984,-0.00818859,Down,-0.03,Up,6048070,-11359003,Down,0.025099216,-0.000275532,Down,2.488,0.022,Up,8380086.4,532345,Up,2.429,0.031,Up
3/23/2017,2.55,2.65,2.55,2.6,2.6,0.039215686,0.011547702,Up,0.06,Up,7800380,1752310,Up,0.028860721,0.003761505,Up,2.52,0.032,Up,9287208.2,907121.8,Up,2.462,0.033,Up
3/24/2017,2.62,2.64,2.6,2.61,2.61,0.015267176,-0.023948511,Down,0.01,Up,2226681,-5573699,Down,0.029434817,0.000574096,Up,2.556,0.036,Up,7238307.2,-2048901,Down,2.489,0.027,Up
3/27/2017,2.63,2.76,2.61,2.69,2.69,0.057034221,0.041767045,Up,0.08,Down,7758892,5532211,Up,0.035008328,0.005573511,Up,2.602,0.046,Up,8248219.2,1009912,Up,2.518,0.029,Up
3/28/2017,2.72,2.74,2.61,2.64,2.64,0.047794118,-0.009240103,Down,-0.05,Up,8615722,856830,Up,0.037395837,0.002387509,Up,2.616,0.014,Up,6489949,-1758270.2,Down,2.541,0.023,Up
3/29/2017,2.67,2.72,2.65,2.7,2.7,0.026217228,-0.021576889,Down,0.06,Down,5363882,-3251840,Down,0.037105686,-0.000290151,Down,2.648,0.032,Up,6353111.4,-136837.6,Down,2.568,0.027,Up
3/30/2017,2.69,2.73,2.63,2.68,2.68,0.037174721,0.010957493,Up,-0.02,Up,3920513,-1443369,Down,0.036697493,-0.000408193,Down,2.664,0.016,Up,5577138,-775973.4,Down,2.592,0.024,Up
3/31/2017,2.68,2.75,2.68,2.74,2.74,0.026119403,-0.011055318,Down,0.06,Up,3372523,-547990,Down,0.038867938,0.002170445,Up,2.69,0.026,Up,5806306.4,229168.4,Up,2.623,0.031,Up
4/3/2017,2.75,2.84,2.74,2.78,2.78,0.036363636,0.010244233,Up,0.04,Up,6128445,2755922,Up,0.034733821,-0.004134117,Down,2.708,0.018,Up,5480217,-326089.4,Down,2.655,0.032,Up
4/4/2017,2.81,2.83,2.74,2.79,2.79,0.03202847,-0.004335167,Down,0.01,Up,6280409,151964,Up,0.031580692,-0.00315313,Down,2.738,0.03,Up,5013154.4,-467062.6,Down,2.677,0.022,Up
4/5/2017,2.79,2.84,2.75,2.83,2.83,0.032258065,0.000229595,Up,0.04,Up,5420534,-859875,Down,0.032788859,0.001208167,Up,2.764,0.026,Up,5024484.8,11330.4,Up,2.706,0.029,Up
4/6/2017,2.84,2.98,2.83,2.96,2.96,0.052816901,0.020558837,Up,0.13,Down,13362271,7941737,Up,0.035917295,0.003128436,Up,2.82,0.056,Up,6912836.4,1888351.6,Up,2.742,0.036,Up
4/7/2017,2.98,2.99,2.91,2.92,2.92,0.026845638,-0.025971264,Down,-0.04,Up,6804043,-6558228,Down,0.036062542,0.000145247,Up,2.856,0.036,Up,7599140.4,686304,Up,2.773,0.031,Up
4/10/2017,2.92,2.96,2.915,2.93,2.93,0.015410959,-0.011434679,Down,0.01,Down,3202559,-3601484,Down,0.031872006,-0.004190535,Down,2.886,0.03,Up,7013963.2,-585177.2,Down,2.797,0.024,Up
4/11/2017,2.91,2.95,2.9,2.9,2.9,0.017182131,0.001771172,Up,-0.03,Up,2748000,-454559,Down,0.028902739,-0.002969268,Down,2.908,0.022,Up,6307481.4,-706481.8,Down,2.823,0.026,Up
4/12/2017,2.9,2.93,2.9,2.92,2.92,0.010344828,-0.006837303,Down,0.02,Up,3144462,396462,Up,0.024520091,-0.004382647,Down,2.926,0.018,Up,5852267,-455214.4,Down,2.845,0.022,Up
4/13/2017,2.92,2.99,2.92,2.98,2.98,0.023972603,0.013627775,Up,0.06,Up,4452369,1307907,Up,0.018751231,-0.00576886,Down,2.93,0.004,Up,4070286.6,-1781980.4,Down,2.875,0.03,Up
4/18/2017,2.99,3.04,2.98,2.99,2.99,0.02006689,-0.003905713,Down,0.01,Flat,3656984,-795385,Down,0.017395482,-0.00135575,Down,2.944,0.014,Up,3440874.8,-629411.8,Down,2.9,0.025,Up
4/19/2017,2.99,3.03,2.96,2.99,2.99,0.023411371,0.003344482,Up,0,Down,2971550,-685434,Down,0.018995564,0.001600082,Up,2.956,0.012,Up,3394673,-46201.8,Down,2.921,0.021,Up
4/20/2017,2.96,2.96,2.9,2.93,2.93,0.02027027,-0.003141101,Down,-0.06,Up,5079350,2107800,Up,0.019613192,0.000617628,Up,2.962,0.006,Up,3860943,466270,Up,2.935,0.014,Up
4/21/2017,2.92,3.01,2.92,2.95,2.95,0.030821918,0.010551648,Up,0.02,Up,3844534,-1234816,Down,0.02370861,0.004095418,Up,2.968,0.006,Up,4000957.4,140014.4,Up,2.947,0.012,Up
4/24/2017,2.95,2.99,2.95,2.97,2.97,0.013559322,-0.017262596,Down,0.02,Up,1986525,-1858009,Down,0.021625954,-0.002082656,Down,2.966,-0.002,Down,3507788.6,-493168.8,Down,2.948,0.001,Up
4/26/2017,3.08,3.21,3.08,3.2,3.2,0.042207792,0.02864847,Up,0.23,Up,9591867,7605342,Up,0.026054135,0.004428181,Up,3.008,0.042,Up,4694765.2,1186976.6,Up,2.976,0.028,Up
4/27/2017,3.27,3.295,3.22,3.28,3.28,0.02293578,-0.019272012,Down,0.08,Down,6153415,-3438452,Down,0.025959016,-9.51183E-05,Down,3.066,0.058,Up,5331138.2,636373,Up,3.011,0.035,Up
4/28/2017,3.28,3.28,3.065,3.1,3.1,0.06554878,0.042613001,Up,-0.18,Up,15911342,9757927,Up,0.035014718,0.009055702,Up,3.1,0.034,Up,7497536.6,2166398.4,Up,3.031,0.02,Up
5/1/2017,3.11,3.17,3.1,3.15,3.15,0.022508039,-0.043040742,Down,0.05,Up,5280982,-10630360,Down,0.033351943,-0.001662776,Down,3.14,0.04,Up,7784826.2,287289.6,Up,3.054,0.023,Up
5/2/2017,3.16,3.18,3.065,3.17,3.17,0.036392405,0.013884366,Up,0.02,Down,7547469,2266487,Up,0.037918559,0.004566617,Up,3.18,0.04,Up,8897015,1112188.8,Up,3.073,0.019,Up
5/3/2017,3.13,3.2,3.11,3.15,3.15,0.028753994,-0.007638411,Down,-0.02,Up,4413481,-3133988,Down,0.0352278,-0.00269076,Down,3.17,-0.01,Down,7861337.8,-1035677.2,Down,3.089,0.016,Up
5/4/2017,3.19,3.25,3.16,3.2,3.2,0.028213166,-0.000540827,Down,0.05,Up,3901856,-511625,Down,0.036283277,0.001055477,Up,3.154,-0.016,Down,7411026,-450311.8,Down,3.11,0.021,Up
5/5/2017,3.22,3.24,3.16,3.22,3.22,0.02484472,-0.003368446,Down,0.02,Up,2395866,-1505990,Down,0.028142465,-0.008140812,Down,3.178,0.024,Up,4707930.8,-2703095.2,Down,3.139,0.029,Up
5/8/2017,3.25,3.3,3.24,3.24,3.24,0.018461538,-0.006383182,Down,0.02,Up,5769710,3373844,Up,0.027333165,-0.0008093,Down,3.196,0.018,Up,4805676.4,97745.6,Up,3.168,0.029,Up
5/9/2017,3.28,3.38,3.26,3.34,3.34,0.036585366,0.018123827,Up,0.1,Up,4304346,-1465364,Down,0.027371757,3.85922E-05,Up,3.23,0.034,Up,4157051.8,-648624.6,Down,3.205,0.037,Up
5/10/2017,3.38,3.48,3.37,3.46,3.46,0.032544379,-0.004040987,Down,0.12,Down,4819881,515535,Up,0.028129834,0.000758077,Up,3.292,0.062,Up,4238331.8,81280,Up,3.231,0.026,Up
5/11/2017,3.5,3.59,3.43,3.43,3.43,0.045714286,0.013169907,Up,-0.03,Down,11083806,6263925,Up,0.031630058,0.003500224,Up,3.338,0.046,Up,5674721.8,1436390,Up,3.246,0.015,Up
5/12/2017,3.43,3.49,3.26,3.26,3.26,0.067055394,0.021341108,Up,-0.17,Down,8187706,-2896100,Down,0.040072192,0.008442135,Up,3.346,0.008,Up,6833089.8,1158368,Up,3.262,0.016,Up
5/15/2017,3.3,3.34,3.195,3.23,3.23,0.043939394,-0.023116,Down,-0.03,Down,4976282,-3211424,Down,0.045167764,0.005095571,Up,3.344,-0.002,Down,6674404.2,-158685.6,Down,3.27,0.008,Up
5/16/2017,3.24,3.28,3.11,3.21,3.21,0.052469136,0.008529742,Up,-0.02,Up,6400254,1423972,Up,0.048344518,0.003176754,Up,3.318,-0.026,Down,7093585.8,419181.6,Up,3.274,0.004,Up
5/17/2017,3.24,3.32,3.24,3.31,3.31,0.024691358,-0.027777778,Down,0.1,Down,3205612,-3194642,Down,0.046773913,-0.001570604,Down,3.288,-0.03,Down,6770732,-322853.8,Down,3.29,0.016,Up
5/18/2017,3.25,3.29,3.23,3.28,3.28,0.018461538,-0.00622982,Down,-0.03,Down,2939332,-266280,Down,0.041323364,-0.005450549,Down,3.258,-0.03,Down,5141837.2,-1628894.8,Down,3.298,0.008,Up
5/19/2017,3.29,3.31,3.26,3.27,3.27,0.015197568,-0.00326397,Down,-0.01,Down,1538400,-1400932,Down,0.030951799,-0.010371565,Down,3.26,0.002,Up,3811976,-1329861.2,Down,3.303,0.005,Up
5/22/2017,3.29,3.31,3.23,3.24,3.24,0.024316109,0.009118541,Up,-0.03,Down,1825488,287088,Up,0.027027142,-0.003924657,Down,3.262,0.002,Up,3181817.2,-630158.8,Down,3.303,0,Flat
5/23/2017,3.24,3.255,3.215,3.23,3.23,0.012345679,-0.01197043,Down,-0.01,Up,1703934,-121554,Down,0.019002451,-0.008024691,Down,3.266,0.004,Up,2242553.2,-939264,Down,3.292,-0.011,Down
5/24/2017,3.23,3.29,3.21,3.29,3.29,0.024767802,0.012422123,Up,0.06,Down,1804434,100500,Up,0.019017739,1.52888E-05,Up,3.262,-0.004,Down,1962317.6,-280235.6,Down,3.275,-0.017,Down
5/25/2017,3.26,3.27,3.2,3.21,3.21,0.021472393,-0.003295409,Down,-0.08,Up,2947910,1143476,Up,0.01961991,0.000602171,Up,3.248,-0.014,Down,1964033.2,1715.6,Up,3.253,-0.022,Down
5/26/2017,3.2,3.24,3.15,3.22,3.22,0.028125,0.006652607,Up,0.01,Down,2244923,-702987,Down,0.022205397,0.002585486,Up,3.238,-0.01,Down,2105337.8,141304.6,Up,3.249,-0.004,Down
5/29/2017,3.2,3.22,3.14,3.15,3.15,0.025,-0.003125,Down,-0.07,Up,3237801,992878,Up,0.022342175,0.000136778,Up,3.22,-0.018,Down,2387800.4,282462.6,Up,3.241,-0.008,Down
5/30/2017,3.17,3.22,3.16,3.19,3.19,0.018927445,-0.006072555,Down,0.04,Down,1933867,-1303934,Down,0.023658528,0.001316353,Up,3.212,-0.008,Down,2433787,45986.6,Up,3.239,-0.002,Down
5/31/2017,3.2,3.225,3.17,3.18,3.18,0.0171875,-0.001739945,Down,-0.01,Up,2438431,504564,Up,0.022142467,-0.00151606,Down,3.19,-0.022,Down,2560586.4,126799.4,Up,3.226,-0.013,Down
6/1/2017,3.18,3.245,3.17,3.21,3.21,0.023584906,0.006397406,Up,0.03,Up,2459186,20755,Up,0.02256497,0.000422503,Up,3.19,0,Flat,2462841.6,-97744.8,Down,3.219,-0.007,Down
6/2/2017,3.23,3.32,3.22,3.3,3.3,0.030959752,0.007374847,Up,0.09,Down,2751591,292405,Up,0.023131921,0.00056695,Up,3.206,0.016,Up,2564175.2,101333.6,Up,3.222,0.003,Up
6/5/2017,3.32,3.34,3.24,3.26,3.26,0.030120482,-0.00083927,Down,-0.04,Down,2000931,-750660,Down,0.024156017,0.001024096,Up,3.228,0.022,Up,2316801.2,-247374,Down,3.224,0.002,Up
